FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
50005,VT,280.0,2670.0,9200.0,2420.0,-12528.0,13066.0,105092.0,113450.0,639839.0
50007,VT,1080.0,12240.0,46280.0,23070.0,-77287.0,60014.0,566988.0,1261085.0,5523039.0
50009,VT,90.0,550.0,1890.0,350.0,-1777.0,2672.0,20354.0,18853.0,101228.0
50011,VT,350.0,3790.0,14680.0,5270.0,-15340.0,19595.0,178519.0,257614.0,1192757.0
50013,VT,70.0,590.0,2220.0,1010.0,-1974.0,2948.0,26976.0,49436.0,229833.0
50015,VT,290.0,2250.0,8100.0,2680.0,-14030.0,11082.0,93101.0,140997.0,754011.0
50017,VT,310.0,2520.0,9070.0,2860.0,-11519.0,12116.0,108435.0,133198.0,690433.0
50019,VT,370.0,2590.0,8610.0,1830.0,-11099.0,12504.0,94450.0,83759.0,531566.0
50021,VT,580.0,5500.0,19190.0,5900.0,-26810.0,27107.0,218033.0,278642.0,1449409.0
50023,VT,500.0,4840.0,18280.0,7130.0,-16147.0,23871.0,224892.0,354101.0,1715246.0
50025,VT,540.0,4010.0,13930.0,4180.0,-28686.0,19764.0,157868.0,201646.0,1065944.0
50027,VT,670.0,5360.0,17690.0,6640.0,-34323.0,26052.0,209237.0,326141.0,1613001.0
51000,VA,42020.0,524840.0,2151670.0,1115980.0,-2867474.0,2740772.0,24946027.0,62456309.0,264324999.0
51001,VA,180.0,2480.0,11020.0,2300.0,-5032.0,13997.0,114604.0,111435.0,659735.0
51003,VA,770.0,6110.0,24260.0,16110.0,-167902.0,30177.0,292652.0,1092383.0,4168638.0
51005,VA,50.0,1130.0,4280.0,1440.0,-553.0,5892.0,48357.0,69188.0,320579.0
51007,VA,90.0,820.0,3830.0,1220.0,-3672.0,4340.0,44604.0,59453.0,280744.0
51009,VA,150.0,2060.0,9230.0,2580.0,-3752.0,11104.0,103030.0,125141.0,621469.0
51011,VA,110.0,1150.0,4350.0,1240.0,-3045.0,6307.0,48103.0,59942.0,297119.0
51013,VA,1210.0,9820.0,57650.0,52720.0,-89562.0,48755.0,852057.0,3452372.0,12713046.0
51015,VA,410.0,4860.0,21500.0,7420.0,-23476.0,25520.0,260675.0,354717.0,1697950.0
51017,VA,30.0,350.0,1500.0,370.0,-854.0,1880.0,16800.0,17719.0,110256.0
51019,VA,470.0,5150.0,20310.0,9370.0,-21563.0,26453.0,237717.0,475960.0,2053050.0
51021,VA,40.0,380.0,1730.0,450.0,-1463.0,1959.0,20475.0,25193.0,114282.0
51023,VA,180.0,2280.0,8840.0,4790.0,-10802.0,11486.0,109099.0,242508.0,978774.0
51025,VA,90.0,1000.0,4600.0,790.0,-2107.0,5564.0,50112.0,36902.0,251540.0
51027,VA,80.0,1420.0,5100.0,1390.0,-1348.0,7965.0,54432.0,65547.0,351580.0
51029,VA,80.0,980.0,4270.0,820.0,-2985.0,5358.0,47875.0,38680.0,239218.0
51031,VA,240.0,3960.0,16070.0,4570.0,-4169.0,21485.0,181044.0,222874.0,1120176.0
51033,VA,140.0,1940.0,8610.0,3030.0,-4684.0,10332.0,102477.0,151039.0,676623.0
51035,VA,160.0,2000.0,8360.0,1430.0,-4886.0,10638.0,89355.0,67418.0,449716.0
51036,VA,30.0,470.0,2390.0,640.0,-957.0,2475.0,27548.0,30774.0,174638.0
51037,VA,120.0,790.0,3520.0,640.0,-4823.0,4216.0,37238.0,29023.0,188901.0
51041,VA,1480.0,21580.0,87160.0,49260.0,-100476.0,109957.0,1069065.0,2630749.0,10575362.0
51043,VA,150.0,1000.0,3500.0,2340.0,-10680.0,4858.0,43414.0,138332.0,516813.0
51045,VA,30.0,320.0,1460.0,400.0,-774.0,1753.0,16965.0,22587.0,98615.0
51047,VA,300.0,3040.0,12470.0,5900.0,-19384.0,16046.0,143821.0,308775.0,1236740.0
51049,VA,50.0,700.0,2910.0,570.0,-870.0,3950.0,32805.0,27357.0,166138.0
51051,VA,50.0,930.0,3340.0,750.0,-1070.0,5160.0,37312.0,34366.0,203398.0
51053,VA,110.0,1630.0,8390.0,2530.0,-4441.0,8924.0,98779.0,123408.0,608730.0
51057,VA,90.0,790.0,3510.0,940.0,-1722.0,4223.0,38465.0,47853.0,257627.0
51059,VA,6690.0,65640.0,235620.0,235280.0,-642454.0,317198.0,2960097.0,17022744.0,57826330.0
51061,VA,540.0,4260.0,15560.0,12810.0,-73693.0,21047.0,189788.0,786792.0,2780018.0
51063,VA,120.0,1060.0,4370.0,1110.0,-3311.0,5517.0,49754.0,53031.0,301879.0
51065,VA,120.0,1470.0,6790.0,3340.0,-2838.0,7613.0,87201.0,167955.0,667894.0
51067,VA,390.0,3540.0,14800.0,4720.0,-17502.0,18690.0,168923.0,227504.0,1140824.0
51069,VA,490.0,5510.0,21720.0,10890.0,-29056.0,27304.0,260593.0,560927.0,2269305.0
51071,VA,80.0,1040.0,4950.0,1290.0,-2223.0,5751.0,57151.0,60493.0,330707.0
51073,VA,200.0,2540.0,10880.0,4610.0,-5631.0,13502.0,128498.0,227935.0,968706.0
51075,VA,200.0,1320.0,4670.0,4220.0,-22863.0,6518.0,55401.0,368353.0,1272837.0
51077,VA,120.0,1110.0,4260.0,640.0,-4760.0,5905.0,46038.0,30146.0,219269.0
51079,VA,100.0,1110.0,5230.0,2220.0,-4585.0,5834.0,61853.0,111201.0,466381.0
51081,VA,40.0,580.0,2640.0,410.0,-391.0,3241.0,29016.0,19329.0,135548.0
51083,VA,170.0,2400.0,10130.0,2180.0,-7663.0,13248.0,111344.0,101036.0,618900.0
51085,VA,580.0,7080.0,24830.0,17590.0,-25666.0,34622.0,306798.0,971638.0,3520844.0
51087,VA,1640.0,21260.0,93630.0,42440.0,-116345.0,110539.0,1104863.0,2321668.0,10483119.0
51089,VA,240.0,3840.0,15410.0,2580.0,-5337.0,21329.0,159868.0,118904.0,817600.0
51091,VA,50.0,190.0,650.0,180.0,-1806.0,1030.0,7061.0,12285.0,44589.0
51093,VA,160.0,2250.0,9320.0,5540.0,-6020.0,11805.0,112996.0,298940.0,1123237.0
51095,VA,400.0,4760.0,16930.0,13690.0,-29793.0,24015.0,198317.0,803687.0,2917236.0
51097,VA,40.0,450.0,2110.0,580.0,-857.0,2468.0,24624.0,27606.0,144396.0
51099,VA,90.0,1430.0,5480.0,4250.0,-7644.0,7357.0,65181.0,235459.0,754341.0
51101,VA,90.0,1030.0,4810.0,2030.0,-2813.0,5390.0,60501.0,96798.0,425488.0
51103,VA,110.0,840.0,3380.0,1490.0,-6715.0,4682.0,35838.0,78956.0,346626.0
51105,VA,100.0,1450.0,5250.0,950.0,-5084.0,7724.0,55473.0,44486.0,285384.0
51107,VA,1740.0,19230.0,61990.0,82320.0,-178006.0,89740.0,801741.0,5660813.0,17591035.0
51109,VA,200.0,2050.0,9230.0,3750.0,-5154.0,10737.0,109661.0,190872.0,829380.0
51111,VA,60.0,770.0,3390.0,610.0,-2577.0,4066.0,35816.0,28509.0,186657.0
51113,VA,100.0,880.0,3650.0,1370.0,-5130.0,4507.0,43301.0,69059.0,317178.0
51115,VA,80.0,600.0,2410.0,1090.0,-14300.0,3107.0,28321.0,55764.0,229601.0
51117,VA,260.0,2160.0,8960.0,1990.0,-13665.0,11805.0,96219.0,95081.0,575081.0
51119,VA,100.0,830.0,3130.0,1160.0,-3432.0,4547.0,34982.0,56802.0,278399.0
51121,VA,400.0,5490.0,19930.0,8420.0,-15265.0,28760.0,222975.0,428312.0,1925033.0
51125,VA,130.0,1000.0,4460.0,1640.0,-5754.0,5388.0,49622.0,83094.0,403348.0
51127,VA,130.0,1150.0,5110.0,3390.0,-7561.0,5850.0,64680.0,181144.0,708859.0
51131,VA,110.0,1050.0,3690.0,910.0,-6989.0,5694.0,37785.0,46073.0,255183.0
51133,VA,110.0,800.0,3590.0,1470.0,-10327.0,4238.0,39106.0,75805.0,327951.0
51135,VA,80.0,1030.0,4240.0,900.0,-3395.0,5586.0,45238.0,44080.0,247155.0
51137,VA,190.0,2160.0,9770.0,4220.0,-21173.0,11383.0,116623.0,211808.0,899875.0
51139,VA,140.0,1800.0,7060.0,1620.0,-4735.0,9696.0,78357.0,76282.0,437750.0
51141,VA,120.0,1240.0,5090.0,860.0,-4459.0,6774.0,54799.0,39717.0,280354.0
51143,VA,280.0,4070.0,17940.0,4290.0,-18490.0,22396.0,198499.0,203177.0,1136120.0
51145,VA,180.0,1700.0,6380.0,4510.0,-8929.0,8450.0,80410.0,242909.0,898248.0
51147,VA,120.0,1350.0,5150.0,1180.0,-2730.0,7210.0,54905.0,55771.0,323897.0
51149,VA,120.0,1850.0,9090.0,4040.0,-2688.0,10145.0,116075.0,209185.0,838145.0
51153,VA,1540.0,25370.0,104310.0,74100.0,-62889.0,129907.0,1281049.0,4237219.0,14937643.0
51155,VA,130.0,2250.0,9480.0,2570.0,-3877.0,12268.0,107394.0,121156.0,648111.0
51157,VA,110.0,480.0,1930.0,1090.0,-11143.0,2397.0,22956.0,67310.0,287173.0
51159,VA,60.0,490.0,2270.0,560.0,-1523.0,2633.0,25511.0,27562.0,146402.0
51161,VA,490.0,6450.0,26010.0,12840.0,-22111.0,32336.0,313606.0,639801.0,2856780.0
51163,VA,150.0,1590.0,6110.0,2050.0,-6144.0,8270.0,68212.0,98074.0,491153.0
51165,VA,410.0,5000.0,22750.0,7720.0,-27795.0,26277.0,268586.0,370898.0,1870786.0
51167,VA,110.0,1710.0,6560.0,1680.0,-4485.0,9199.0,72640.0,79445.0,427322.0
51169,VA,90.0,1500.0,5570.0,1160.0,-1784.0,8175.0,60653.0,55499.0,334777.0
51171,VA,340.0,2990.0,12910.0,4020.0,-21262.0,15720.0,149298.0,194804.0,962600.0
51173,VA,130.0,2290.0,8880.0,1540.0,-7395.0,12746.0,98148.0,71712.0,495134.0
51175,VA,100.0,1070.0,4960.0,1500.0,-3732.0,5739.0,56820.0,72599.0,352006.0
51177,VA,590.0,8420.0,31010.0,19350.0,-39919.0,43755.0,368106.0,1072740.0,3803871.0
51179,VA,500.0,8170.0,29260.0,24390.0,-19018.0,40358.0,345944.0,1453078.0,4621384.0
51181,VA,30.0,480.0,1980.0,690.0,-2193.0,2586.0,22846.0,33692.0,151595.0
51183,VA,60.0,660.0,3050.0,620.0,-1804.0,3889.0,33043.0,28654.0,174413.0
51185,VA,180.0,2720.0,10460.0,3080.0,-3585.0,14409.0,115294.0,144595.0,794783.0
51187,VA,240.0,2620.0,10490.0,4720.0,-12691.0,13816.0,122334.0,242291.0,976514.0
51191,VA,280.0,3680.0,14400.0,4220.0,-8382.0,19609.0,161388.0,207345.0,1140997.0
51193,VA,130.0,1190.0,5350.0,1710.0,-3930.0,6426.0,57699.0,83983.0,403330.0
51195,VA,110.0,2550.0,9080.0,2220.0,-5423.0,14118.0,97387.0,102252.0,587258.0
51197,VA,180.0,2100.0,8420.0,1930.0,-10104.0,11501.0,93346.0,89296.0,531960.0
51199,VA,290.0,4280.0,15580.0,11330.0,-10501.0,21478.0,194658.0,640648.0,2233952.0
51510,VA,780.0,7350.0,41760.0,32370.0,-84184.0,38721.0,560779.0,2008945.0,7773160.0
51515,VA,0.0,0.0,0.0,0.0,,,,,0.0
51520,VA,110.0,1430.0,4720.0,940.0,-4551.0,7718.0,49340.0,47337.0,316980.0
51530,VA,20.0,530.0,1940.0,290.0,-95.0,2857.0,20965.0,15427.0,97346.0
51540,VA,300.0,3070.0,11900.0,4320.0,-30639.0,15827.0,134184.0,294361.0,1373719.0
51550,VA,900.0,14580.0,63750.0,30330.0,-61080.0,77294.0,750893.0,1599959.0,6418159.0
51570,VA,90.0,1340.0,5810.0,1760.0,-2202.0,7048.0,67024.0,89826.0,418562.0
51580,VA,0.0,520.0,1930.0,370.0,,2628.0,20399.0,20015.0,107130.0
51590,VA,190.0,3460.0,12570.0,2030.0,-5850.0,19960.0,124999.0,98579.0,711370.0
51595,VA,0.0,500.0,1820.0,250.0,,2471.0,18246.0,11690.0,89058.0
51600,VA,150.0,1600.0,5720.0,4770.0,-7175.0,7683.0,69529.0,289289.0,1023827.0
51610,VA,60.0,690.0,2280.0,3230.0,-3402.0,3196.0,32851.0,274097.0,824627.0
51620,VA,30.0,650.0,2560.0,590.0,-509.0,3755.0,26795.0,28406.0,162516.0
51630,VA,130.0,1700.0,7510.0,3060.0,-4098.0,9024.0,84237.0,166730.0,754113.0
51640,VA,30.0,580.0,2000.0,340.0,-767.0,3175.0,20421.0,15916.0,112852.0
51650,VA,610.0,9040.0,44160.0,11390.0,-20129.0,50282.0,496093.0,559023.0,2899884.0
51660,VA,160.0,3060.0,11530.0,2390.0,-3405.0,16693.0,122921.0,116030.0,716930.0
51670,VA,80.0,1660.0,7380.0,1180.0,-1491.0,9423.0,79489.0,56907.0,378816.0
51678,VA,50.0,390.0,1330.0,640.0,-1807.0,2003.0,14650.0,38471.0,156322.0
51680,VA,380.0,5720.0,19630.0,5320.0,-19074.0,31041.0,206514.0,271271.0,1504144.0
51683,VA,150.0,2730.0,12540.0,5070.0,-2816.0,14416.0,148586.0,271421.0,1156738.0
51685,VA,50.0,980.0,4680.0,1670.0,-966.0,5135.0,56531.0,82717.0,380179.0
51690,VA,90.0,1210.0,4120.0,680.0,-1275.0,6794.0,40850.0,34071.0,240285.0
51700,VA,630.0,12730.0,57990.0,14060.0,-17611.0,71403.0,640893.0,681555.0,3802995.0
51710,VA,1000.0,15890.0,72060.0,14550.0,-71453.0,91239.0,751096.0,725058.0,4556014.0
51720,VA,0.0,330.0,1130.0,270.0,,1791.0,11598.0,12495.0,72695.0
51730,VA,160.0,3070.0,11950.0,1330.0,-929.0,17425.0,123807.0,63310.0,525554.0
51735,VA,80.0,850.0,2730.0,2310.0,-1000.0,4035.0,35048.0,130836.0,461650.0
51740,VA,370.0,6350.0,32830.0,6240.0,-13434.0,37060.0,350218.0,296655.0,1836165.0
51750,VA,40.0,1120.0,3030.0,1000.0,-600.0,5983.0,31839.0,48519.0,239380.0
51760,VA,1180.0,16910.0,64140.0,15870.0,-55031.0,95556.0,679083.0,1120665.0,5896955.0
51770,VA,460.0,7850.0,32300.0,5990.0,-12639.0,42729.0,342045.0,297980.0,2045884.0
51775,VA,110.0,1810.0,7310.0,2520.0,-7883.0,9568.0,83946.0,123742.0,625533.0
51790,VA,140.0,1810.0,7700.0,2000.0,-3787.0,9716.0,86152.0,93527.0,535976.0
51800,VA,300.0,5220.0,22940.0,10690.0,-19439.0,28590.0,264661.0,554379.0,2321981.0
51810,VA,2350.0,29000.0,133080.0,55150.0,-239168.0,153322.0,1573671.0,2898349.0,13390127.0
51820,VA,80.0,1660.0,6840.0,1650.0,-4429.0,9022.0,76979.0,77523.0,444218.0
51830,VA,80.0,800.0,3060.0,1240.0,-4428.0,4234.0,32821.0,69293.0,307472.0
51840,VA,170.0,2150.0,8470.0,2530.0,-11577.0,11161.0,92585.0,141177.0,733575.0
53000,WA,48160.0,422670.0,1896730.0,925240.0,-4511863.0,2187777.0,22720464.0,50609215.0,222659322.0
53001,WA,100.0,1090.0,5870.0,1130.0,-11050.0,6176.0,67190.0,55022.0,344939.0
53003,WA,140.0,1480.0,6250.0,2030.0,-5167.0,7866.0,69561.0,97445.0,505882.0
53005,WA,850.0,10560.0,46650.0,23770.0,-83135.0,54957.0,533302.0,1257561.0,4998925.0
53007,WA,640.0,5650.0,22510.0,7250.0,-36978.0,29299.0,245682.0,379220.0,1994474.0
53009,WA,750.0,4700.0,20910.0,7390.0,-22961.0,24417.0,241753.0,355405.0,1717481.0
53011,WA,3010.0,25090.0,120390.0,54900.0,-287964.0,131067.0,1451239.0,2842932.0,12781680.0
53013,WA,50.0,230.0,1100.0,360.0,-3240.0,1211.0,12417.0,16580.0,79698.0
53015,WA,590.0,6430.0,27030.0,10030.0,-22907.0,33739.0,307708.0,487319.0,2230512.0
53017,WA,270.0,2510.0,11630.0,3600.0,-13049.0,13439.0,122428.0,176139.0,869617.0
53019,WA,90.0,470.0,1700.0,480.0,-2541.0,2381.0,19790.0,23380.0,119320.0
53021,WA,320.0,4570.0,24200.0,6180.0,-34708.0,25461.0,266753.0,309256.0,1703477.0
53023,WA,30.0,140.0,590.0,210.0,-1118.0,709.0,7211.0,12467.0,45829.0
53025,WA,530.0,5850.0,26830.0,6600.0,-37980.0,31501.0,298941.0,315489.0,1789658.0
53027,WA,470.0,4420.0,18660.0,5340.0,-15797.0,23310.0,209760.0,255203.0,1313615.0
53029,WA,720.0,4460.0,22540.0,10450.0,-39502.0,23133.0,271284.0,530151.0,2336706.0
53031,WA,450.0,2250.0,8780.0,3880.0,-24955.0,11675.0,102680.0,196675.0,882794.0
53033,WA,15130.0,120730.0,539510.0,364510.0,-2190189.0,610170.0,6776139.0,24376822.0,93908046.0
53035,WA,1630.0,14010.0,67710.0,34390.0,-87428.0,71094.0,841863.0,1766402.0,7551677.0
53037,WA,390.0,3120.0,9990.0,3920.0,-30107.0,16475.0,114118.0,193902.0,897427.0
53039,WA,210.0,1380.0,5840.0,2030.0,-19181.0,7167.0,68746.0,99719.0,496081.0
53041,WA,580.0,4850.0,20950.0,6060.0,-22692.0,25934.0,240322.0,288643.0,1503570.0
53043,WA,120.0,690.0,2620.0,1130.0,-4318.0,3428.0,32113.0,55687.0,239616.0
53045,WA,400.0,3390.0,16190.0,5630.0,-19190.0,17818.0,194614.0,269176.0,1275388.0
53047,WA,430.0,2980.0,12010.0,2630.0,-20825.0,15190.0,130200.0,124173.0,745113.0
53049,WA,240.0,1420.0,5950.0,1690.0,-8588.0,7572.0,65207.0,79424.0,421510.0
53051,WA,130.0,870.0,3220.0,1030.0,-11115.0,4410.0,36432.0,49262.0,231362.0
53053,WA,4600.0,47650.0,233220.0,96950.0,-336629.0,248992.0,2829387.0,4962917.0,22103487.0
53055,WA,360.0,1310.0,4620.0,2300.0,-50089.0,6765.0,53148.0,180808.0,775417.0
53057,WA,990.0,7670.0,33810.0,13810.0,-68460.0,39674.0,397691.0,695489.0,3191630.0
53059,WA,60.0,650.0,2790.0,1200.0,-1613.0,3442.0,32975.0,58851.0,272512.0
53061,WA,4570.0,43260.0,197730.0,111190.0,-325754.0,224377.0,2495424.0,5911820.0,23046063.0
53063,WA,3250.0,32210.0,134150.0,47970.0,-172465.0,167672.0,1524288.0,2366934.0,11668297.0
53065,WA,430.0,2780.0,11050.0,3540.0,-18936.0,14631.0,124606.0,166358.0,819152.0
53067,WA,1660.0,15580.0,75210.0,33300.0,-126056.0,80430.0,931254.0,1669498.0,7145433.0
53069,WA,50.0,290.0,1000.0,390.0,-1937.0,1493.0,12211.0,19991.0,84462.0
53071,WA,450.0,3790.0,15440.0,5420.0,-52839.0,19875.0,174508.0,273771.0,1348832.0
53073,WA,1900.0,14530.0,56230.0,23280.0,-151880.0,74617.0,648901.0,1176059.0,5403665.0
53075,WA,280.0,3170.0,9160.0,3800.0,-17093.0,16412.0,102884.0,191755.0,847170.0
53077,WA,1270.0,16470.0,72780.0,15510.0,-131427.0,89798.0,785302.0,794497.0,4968805.0
54000,WV,7670.0,134040.0,488630.0,153910.0,-281938.0,703898.0,5336162.0,7353468.0,37828830.0
54001,WV,70.0,1170.0,4270.0,950.0,-1797.0,6140.0,46336.0,45700.0,261748.0
54003,WV,530.0,7780.0,31160.0,11030.0,-22261.0,40646.0,367999.0,541259.0,2474072.0
54005,WV,40.0,1390.0,5330.0,1830.0,-561.0,7598.0,58200.0,88303.0,402407.0
54007,WV,80.0,1010.0,3530.0,780.0,-1209.0,5441.0,37308.0,37165.0,228205.0
54009,WV,70.0,1810.0,6920.0,1960.0,-1221.0,9173.0,76294.0,90627.0,489407.0
54011,WV,380.0,7740.0,24840.0,7600.0,-9151.0,41017.0,262382.0,369087.0,1997975.0
54013,WV,40.0,400.0,1720.0,450.0,-939.0,2178.0,18258.0,22125.0,113829.0
54015,WV,30.0,560.0,2190.0,460.0,-571.0,3043.0,23117.0,24531.0,124627.0
54017,WV,20.0,440.0,1850.0,550.0,-247.0,2266.0,21169.0,26227.0,136190.0
54019,WV,150.0,3180.0,11620.0,2530.0,-3508.0,16746.0,123745.0,118678.0,698545.0
54021,WV,30.0,500.0,1690.0,380.0,-1177.0,2530.0,18686.0,17288.0,106128.0
54023,WV,60.0,850.0,3370.0,710.0,-1030.0,4406.0,37496.0,32758.0,200393.0
54025,WV,210.0,2670.0,10130.0,2320.0,-15515.0,13909.0,109104.0,107297.0,647171.0
54027,WV,180.0,1750.0,6380.0,1380.0,-3820.0,9035.0,72668.0,64361.0,390842.0
54029,WV,140.0,2550.0,9650.0,2680.0,-2706.0,12871.0,107686.0,127838.0,663325.0
54031,WV,130.0,1050.0,4340.0,800.0,-3747.0,5349.0,46778.0,37537.0,238566.0
54033,WV,210.0,5620.0,19030.0,6920.0,-7202.0,29104.0,209393.0,338495.0,1685121.0
54035,WV,130.0,2170.0,7540.0,2280.0,-2390.0,11185.0,82788.0,107932.0,555453.0
54037,WV,350.0,3600.0,13490.0,7800.0,-27553.0,18136.0,162092.0,420848.0,1526293.0
54039,WV,740.0,14560.0,55850.0,17870.0,-43175.0,77260.0,607427.0,883271.0,4697551.0
54041,WV,70.0,1350.0,4980.0,1450.0,-1152.0,7180.0,53786.0,69623.0,350915.0
54043,WV,40.0,1240.0,4960.0,1290.0,-904.0,6595.0,54213.0,61241.0,314891.0
54045,WV,70.0,2130.0,7840.0,2620.0,-2115.0,11297.0,82536.0,123361.0,588713.0
54047,WV,40.0,1080.0,4080.0,910.0,-712.0,5965.0,41332.0,43738.0,233838.0
54049,WV,170.0,4440.0,15800.0,5500.0,-5422.0,23888.0,172480.0,265862.0,1231203.0
54051,WV,120.0,2520.0,8980.0,3060.0,-2134.0,13296.0,98007.0,144959.0,705977.0
54053,WV,120.0,1630.0,6710.0,1760.0,-4777.0,8591.0,72948.0,81465.0,438136.0
54055,WV,260.0,4550.0,16220.0,3720.0,-6882.0,24605.0,168880.0,174134.0,1026361.0
54057,WV,110.0,2120.0,8150.0,2170.0,-2401.0,11267.0,88751.0,103084.0,546731.0
54059,WV,90.0,1580.0,5370.0,1640.0,-4315.0,8634.0,56102.0,77964.0,374506.0
54061,WV,450.0,6920.0,23290.0,10480.0,-21414.0,36033.0,257148.0,558196.0,2501492.0
54063,WV,90.0,980.0,3710.0,810.0,-2380.0,5181.0,41030.0,38733.0,217698.0
54065,WV,130.0,1350.0,4990.0,1250.0,-2955.0,6898.0,57328.0,58975.0,323110.0
54067,WV,110.0,1880.0,6550.0,1730.0,-6862.0,9662.0,70990.0,81996.0,449857.0
54069,WV,220.0,3980.0,12520.0,4460.0,-9343.0,20035.0,134464.0,223571.0,1148586.0
54071,WV,100.0,510.0,2190.0,430.0,-3854.0,2534.0,24172.0,20741.0,121610.0
54073,WV,20.0,480.0,2020.0,680.0,-302.0,2466.0,22413.0,32901.0,156712.0
54075,WV,70.0,700.0,2540.0,470.0,-2126.0,3769.0,26636.0,21245.0,137598.0
54077,WV,150.0,2250.0,8860.0,2520.0,-3107.0,11769.0,99345.0,120036.0,616067.0
54079,WV,220.0,3890.0,14380.0,7190.0,-12038.0,19717.0,168306.0,364368.0,1524039.0
54081,WV,270.0,5600.0,19520.0,6380.0,-7452.0,29988.0,209116.0,302302.0,1564230.0
54083,WV,150.0,2350.0,8070.0,1830.0,-6660.0,12123.0,86328.0,85709.0,508973.0
54085,WV,50.0,740.0,2760.0,680.0,-1663.0,3796.0,31537.0,32142.0,186866.0
54087,WV,70.0,950.0,3620.0,840.0,-1889.0,4986.0,39183.0,41025.0,227138.0
54089,WV,60.0,870.0,3010.0,570.0,-998.0,4700.0,31872.0,26077.0,170929.0
54091,WV,80.0,1270.0,4480.0,1540.0,-1418.0,6604.0,48834.0,74468.0,350471.0
54093,WV,40.0,590.0,2080.0,490.0,-635.0,3159.0,22345.0,27026.0,127277.0
54095,WV,40.0,570.0,2460.0,800.0,-564.0,3132.0,26844.0,38547.0,197314.0
54097,WV,110.0,1750.0,6300.0,1800.0,-2604.0,9130.0,69571.0,84604.0,446478.0
54099,WV,130.0,2610.0,10070.0,2690.0,-2144.0,14234.0,108260.0,126030.0,665977.0
54101,WV,0.0,620.0,2060.0,400.0,,3020.0,21125.0,18903.0,115091.0
54103,WV,50.0,1150.0,4430.0,1520.0,-1435.0,6107.0,47649.0,70776.0,345823.0
54105,WV,30.0,390.0,1500.0,320.0,-308.0,1982.0,16984.0,17107.0,88733.0
54107,WV,360.0,6840.0,24690.0,7290.0,-8628.0,36191.0,265155.0,347497.0,1866990.0
54109,WV,40.0,1370.0,4620.0,1440.0,-565.0,7331.0,48738.0,69815.0,320652.0
55000,WI,36850.0,446040.0,1663880.0,651430.0,-2496159.0,2261295.0,19463378.0,32514020.0,158365397.0
55001,WI,180.0,1720.0,5790.0,1330.0,-11424.0,8323.0,63738.0,61142.0,356466.0
55003,WI,110.0,1410.0,4930.0,1040.0,-2742.0,7406.0,54312.0,47898.0,300550.0
55005,WI,390.0,3820.0,14380.0,3870.0,-23243.0,19049.0,165370.0,184068.0,1028986.0
55007,WI,170.0,1350.0,4650.0,1530.0,-7222.0,6755.0,52789.0,71463.0,370029.0
55009,WI,1230.0,19980.0,75260.0,29530.0,-112831.0,101678.0,885374.0,1495155.0,7472294.0
55011,WI,190.0,1110.0,4140.0,1180.0,-11311.0,5626.0,51892.0,56036.0,285090.0
55013,WI,160.0,1380.0,4860.0,1300.0,-4878.0,6957.0,53167.0,61283.0,323153.0
55015,WI,240.0,3590.0,12840.0,7020.0,-9366.0,18007.0,166070.0,348674.0,1456504.0
55017,WI,450.0,4790.0,18760.0,6200.0,-20052.0,24184.0,223104.0,291848.0,1482970.0
55019,WI,430.0,2330.0,9850.0,2250.0,-18808.0,11876.0,117650.0,106286.0,654608.0
55021,WI,450.0,4710.0,17340.0,6990.0,-39971.0,23392.0,213871.0,338332.0,1552070.0
55023,WI,220.0,1510.0,5000.0,1110.0,-10855.0,7263.0,55552.0,51410.0,316988.0
55025,WI,2940.0,34970.0,142020.0,77350.0,-299120.0,176574.0,1753108.0,4185743.0,17857010.0
55027,WI,640.0,6370.0,26260.0,9050.0,-48501.0,31828.0,330178.0,436433.0,2182422.0
55029,WI,390.0,2570.0,9070.0,3440.0,-20893.0,12999.0,105473.0,167831.0,839859.0
55031,WI,210.0,3150.0,13160.0,4080.0,-7391.0,16911.0,148170.0,196006.0,969929.0
55033,WI,300.0,3100.0,11430.0,3900.0,-16798.0,16039.0,136418.0,184120.0,905704.0
55035,WI,560.0,8090.0,28760.0,9890.0,-26412.0,42456.0,327164.0,492396.0,2609577.0
55037,WI,60.0,410.0,1350.0,390.0,-990.0,2101.0,16187.0,18163.0,100301.0
55039,WI,590.0,7910.0,30320.0,11290.0,-38411.0,40329.0,370534.0,539352.0,2696555.0
55041,WI,70.0,750.0,2570.0,850.0,-2497.0,3654.0,28219.0,39595.0,189720.0
55043,WI,580.0,3710.0,14100.0,4070.0,-67957.0,19191.0,161786.0,189219.0,945976.0
55045,WI,440.0,3040.0,10850.0,4240.0,-21935.0,14507.0,132583.0,206207.0,972892.0
55047,WI,220.0,1590.0,5710.0,1750.0,-14222.0,7633.0,68515.0,81379.0,437988.0
55049,WI,280.0,1890.0,6910.0,2620.0,-14417.0,9564.0,82304.0,125260.0,600351.0
55051,WI,60.0,590.0,1940.0,450.0,-2824.0,2982.0,21648.0,21429.0,123064.0
55053,WI,200.0,1460.0,6390.0,1570.0,-13704.0,7081.0,69199.0,74150.0,433088.0
55055,WI,510.0,6160.0,24300.0,9310.0,-39229.0,30599.0,295316.0,445199.0,2045392.0
