FIPS,STATE,agi_stub,N1,A00100
48487,TX,8,110.0,34853.0
48489,TX,1,80.0,-1256.0
48489,TX,2,1390.0,8083.0
48489,TX,3,2710.0,45590.0
48489,TX,4,1950.0,67963.0
48489,TX,5,630.0,38440.0
48489,TX,6,280.0,24165.0
48489,TX,7,230.0,29824.0
48489,TX,8,40.0,18792.0
48491,TX,1,2590.0,-145519.0
48491,TX,2,26750.0,133727.0
48491,TX,3,37420.0,652142.0
48491,TX,4,49060.0,1799342.0
48491,TX,5,32020.0,1978367.0
48491,TX,6,24290.0,2111726.0
48491,TX,7,37500.0,5067921.0
48491,TX,8,9170.0,3195106.0
48493,TX,1,330.0,-11210.0
48493,TX,2,2640.0,13436.0
48493,TX,3,3880.0,66386.0
48493,TX,4,4260.0,155383.0
48493,TX,5,2860.0,177023.0
48493,TX,6,2170.0,188728.0
48493,TX,7,3150.0,417810.0
48493,TX,8,660.0,238524.0
48495,TX,1,0.0,0.0
48495,TX,2,440.0,2108.0
48495,TX,3,630.0,10872.0
48495,TX,4,710.0,25740.0
48495,TX,5,600.0,37430.0
48495,TX,6,360.0,30469.0
48495,TX,7,440.0,57248.0
48495,TX,8,70.0,36930.0
48497,TX,1,510.0,-33000.0
48497,TX,2,3650.0,18841.0
48497,TX,3,5250.0,90256.0
48497,TX,4,6020.0,220688.0
48497,TX,5,4240.0,261495.0
48497,TX,6,2750.0,237824.0
48497,TX,7,3320.0,437550.0
48497,TX,8,730.0,311846.0
48499,TX,1,440.0,-23946.0
48499,TX,2,2810.0,14762.0
48499,TX,3,4280.0,73000.0
48499,TX,4,4280.0,154660.0
48499,TX,5,2480.0,152832.0
48499,TX,6,1620.0,138752.0
48499,TX,7,1560.0,201547.0
48499,TX,8,330.0,140356.0
48501,TX,1,50.0,-2762.0
48501,TX,2,470.0,2338.0
48501,TX,3,600.0,10291.0
48501,TX,4,720.0,26634.0
48501,TX,5,640.0,39438.0
48501,TX,6,440.0,37906.0
48501,TX,7,510.0,68974.0
48501,TX,8,110.0,48005.0
48503,TX,1,210.0,-7782.0
48503,TX,2,1270.0,6123.0
48503,TX,3,1880.0,32339.0
48503,TX,4,1910.0,69752.0
48503,TX,5,1060.0,64880.0
48503,TX,6,660.0,56997.0
48503,TX,7,730.0,95620.0
48503,TX,8,290.0,153295.0
48505,TX,1,70.0,-1828.0
48505,TX,2,810.0,4854.0
48505,TX,3,1990.0,32909.0
48505,TX,4,1080.0,38544.0
48505,TX,5,560.0,34030.0
48505,TX,6,290.0,24645.0
48505,TX,7,280.0,36478.0
48505,TX,8,70.0,35548.0
48507,TX,1,40.0,-1709.0
48507,TX,2,900.0,5195.0
48507,TX,3,1690.0,28451.0
48507,TX,4,1140.0,40361.0
48507,TX,5,540.0,32844.0
48507,TX,6,200.0,17101.0
48507,TX,7,140.0,17023.0
48507,TX,8,40.0,31434.0
49000,UT,1,15720.0,-1837067.0
49000,UT,2,177000.0,921329.0
49000,UT,3,254650.0,4397911.0
49000,UT,4,286340.0,10411606.0
49000,UT,5,181660.0,11198283.0
49000,UT,6,116980.0,10116218.0
49000,UT,7,129960.0,17103649.0
49000,UT,8,34090.0,16708043.0
49001,UT,1,40.0,-1950.0
49001,UT,2,430.0,2343.0
49001,UT,3,540.0,9369.0
49001,UT,4,730.0,26132.0
49001,UT,5,430.0,26594.0
49001,UT,6,230.0,19977.0
49001,UT,7,180.0,22887.0
49001,UT,8,20.0,9881.0
49003,UT,1,270.0,-16699.0
49003,UT,2,2990.0,15265.0
49003,UT,3,3960.0,68389.0
49003,UT,4,5300.0,195235.0
49003,UT,5,3640.0,224809.0
49003,UT,6,2350.0,203742.0
49003,UT,7,1920.0,243461.0
49003,UT,8,230.0,79662.0
49005,UT,1,520.0,-34159.0
49005,UT,2,7230.0,38008.0
49005,UT,3,10070.0,172963.0
49005,UT,4,10980.0,398908.0
49005,UT,5,6750.0,415202.0
49005,UT,6,4070.0,350243.0
49005,UT,7,3740.0,485084.0
49005,UT,8,860.0,365599.0
49007,UT,1,80.0,-2515.0
49007,UT,2,1270.0,6951.0
49007,UT,3,1710.0,28749.0
49007,UT,4,1800.0,65542.0
49007,UT,5,1320.0,81452.0
49007,UT,6,860.0,73705.0
49007,UT,7,840.0,106920.0
49007,UT,8,110.0,37160.0
49009,UT,1,0.0,0.0
49009,UT,2,60.0,-509.0
49009,UT,3,100.0,1556.0
49009,UT,4,100.0,3527.0
49009,UT,5,70.0,4408.0
49009,UT,6,50.0,4584.0
49009,UT,7,50.0,6664.0
49009,UT,8,0.0,0.0
49011,UT,1,1330.0,-132045.0
49011,UT,2,18900.0,95754.0
49011,UT,3,23820.0,410943.0
49011,UT,4,28750.0,1058355.0
49011,UT,5,22510.0,1394557.0
49011,UT,6,15790.0,1367232.0
49011,UT,7,18870.0,2480969.0
49011,UT,8,4130.0,1748963.0
49013,UT,1,140.0,-16999.0
49013,UT,2,1020.0,5393.0
49013,UT,3,1270.0,21408.0
49013,UT,4,1630.0,60483.0
49013,UT,5,1470.0,91183.0
49013,UT,6,1110.0,96270.0
49013,UT,7,1020.0,130623.0
49013,UT,8,240.0,110900.0
49015,UT,1,70.0,-5356.0
49015,UT,2,610.0,3242.0
49015,UT,3,840.0,14205.0
49015,UT,4,880.0,32712.0
49015,UT,5,710.0,44156.0
49015,UT,6,490.0,42182.0
49015,UT,7,360.0,44673.0
49015,UT,8,20.0,7653.0
49017,UT,1,40.0,-1910.0
49017,UT,2,390.0,2060.0
49017,UT,3,560.0,9537.0
49017,UT,4,500.0,17893.0
49017,UT,5,270.0,16283.0
49017,UT,6,170.0,14639.0
49017,UT,7,170.0,23451.0
49017,UT,8,0.0,0.0
49019,UT,1,80.0,-1905.0
49019,UT,2,700.0,3993.0
49019,UT,3,1310.0,22492.0
49019,UT,4,1210.0,43132.0
49019,UT,5,610.0,36987.0
49019,UT,6,380.0,32967.0
49019,UT,7,350.0,45970.0
49019,UT,8,90.0,44919.0
49021,UT,1,380.0,-23421.0
49021,UT,2,3270.0,17573.0
49021,UT,3,4130.0,69930.0
49021,UT,4,4020.0,145032.0
49021,UT,5,2420.0,148846.0
49021,UT,6,1460.0,126264.0
49021,UT,7,1210.0,155997.0
49021,UT,8,190.0,72935.0
49023,UT,1,60.0,-3914.0
49023,UT,2,630.0,3242.0
49023,UT,3,850.0,14508.0
49023,UT,4,890.0,32587.0
49023,UT,5,670.0,41366.0
49023,UT,6,450.0,38648.0
49023,UT,7,310.0,39977.0
49023,UT,8,40.0,13058.0
49025,UT,1,80.0,-4251.0
49025,UT,2,570.0,2928.0
49025,UT,3,680.0,11769.0
49025,UT,4,770.0,28122.0
49025,UT,5,420.0,25996.0
49025,UT,6,250.0,21186.0
49025,UT,7,200.0,25820.0
49025,UT,8,30.0,9958.0
49027,UT,1,110.0,-33465.0
49027,UT,2,780.0,4098.0
49027,UT,3,950.0,16293.0
49027,UT,4,1160.0,42414.0
49027,UT,5,770.0,47495.0
49027,UT,6,510.0,44564.0
49027,UT,7,490.0,61567.0
49027,UT,8,50.0,14734.0
49029,UT,1,50.0,-4064.0
49029,UT,2,570.0,2750.0
49029,UT,3,560.0,9567.0
49029,UT,4,710.0,26386.0
49029,UT,5,710.0,44651.0
49029,UT,6,630.0,54789.0
49029,UT,7,790.0,104361.0
49029,UT,8,230.0,95063.0
49031,UT,1,20.0,-839.0
49031,UT,2,70.0,369.0
49031,UT,3,130.0,2265.0
49031,UT,4,140.0,5072.0
49031,UT,5,80.0,5040.0
49031,UT,6,40.0,3491.0
49031,UT,7,20.0,2799.0
49031,UT,8,0.0,0.0
49033,UT,1,30.0,-1714.0
49033,UT,2,170.0,769.0
49033,UT,3,150.0,2561.0
49033,UT,4,190.0,6802.0
49033,UT,5,140.0,8827.0
49033,UT,6,120.0,9961.0
49033,UT,7,90.0,12743.0
49033,UT,8,0.0,0.0
49035,UT,1,5810.0,-643613.0
49035,UT,2,66900.0,353613.0
49035,UT,3,107220.0,1865780.0
49035,UT,4,121290.0,4377958.0
49035,UT,5,69080.0,4247798.0
49035,UT,6,43280.0,3742191.0
49035,UT,7,51450.0,6834530.0
49035,UT,8,15570.0,7553509.0
49037,UT,1,60.0,-3381.0
49037,UT,2,750.0,4051.0
49037,UT,3,950.0,16249.0
49037,UT,4,1020.0,37506.0
49037,UT,5,620.0,37709.0
49037,UT,6,380.0,32644.0
49037,UT,7,330.0,41906.0
49037,UT,8,40.0,11435.0
49039,UT,1,200.0,-26554.0
49039,UT,2,1500.0,7446.0
49039,UT,3,2060.0,35477.0
49039,UT,4,2190.0,79914.0
49039,UT,5,1400.0,86389.0
49039,UT,6,760.0,65729.0
49039,UT,7,640.0,80144.0
49039,UT,8,100.0,35957.0
49041,UT,1,110.0,-7221.0
49041,UT,2,1410.0,7178.0
49041,UT,3,1740.0,29543.0
49041,UT,4,1880.0,69120.0
49041,UT,5,1300.0,79765.0
49041,UT,6,750.0,64023.0
49041,UT,7,610.0,77368.0
49041,UT,8,110.0,46856.0
49043,UT,1,610.0,-120369.0
49043,UT,2,2830.0,13931.0
49043,UT,3,3540.0,62145.0
49043,UT,4,4160.0,150230.0
49043,UT,5,2350.0,144708.0
49043,UT,6,1680.0,145404.0
49043,UT,7,3120.0,436604.0
49043,UT,8,2420.0,1592483.0
49045,UT,1,170.0,-13843.0
49045,UT,2,3190.0,16485.0
49045,UT,3,4330.0,74911.0
49045,UT,4,5760.0,212248.0
49045,UT,5,4550.0,281837.0
49045,UT,6,2850.0,247004.0
49045,UT,7,2760.0,353447.0
49045,UT,8,290.0,90848.0
49047,UT,1,160.0,-13496.0
49047,UT,2,1840.0,9824.0
49047,UT,3,2330.0,39676.0
49047,UT,4,2800.0,103470.0
49047,UT,5,2480.0,154490.0
49047,UT,6,1910.0,165796.0
49047,UT,7,1940.0,252433.0
49047,UT,8,350.0,179768.0
49049,UT,1,2720.0,-464827.0
49049,UT,2,33680.0,171412.0
49049,UT,3,42280.0,723027.0
49049,UT,4,44340.0,1619873.0
49049,UT,5,30070.0,1857114.0
49049,UT,6,19960.0,1727374.0
49049,UT,7,22150.0,2899028.0
49049,UT,8,5410.0,3015498.0
49051,UT,1,220.0,-38381.0
49051,UT,2,1630.0,8255.0
49051,UT,3,2160.0,37774.0
49051,UT,4,2480.0,90426.0
49051,UT,5,1610.0,99645.0
49051,UT,6,1090.0,94767.0
49051,UT,7,1420.0,189326.0
49051,UT,8,460.0,233392.0
49053,UT,1,1370.0,-149185.0
49053,UT,2,8910.0,47384.0
49053,UT,3,13920.0,238771.0
49053,UT,4,14150.0,511607.0
49053,UT,5,8630.0,531203.0
49053,UT,6,5220.0,450405.0
49053,UT,7,5210.0,682721.0
49053,UT,8,1430.0,672142.0
49055,UT,1,30.0,-1623.0
49055,UT,2,260.0,1345.0
49055,UT,3,280.0,4738.0
49055,UT,4,220.0,8016.0
49055,UT,5,160.0,9376.0
49055,UT,6,70.0,6266.0
49055,UT,7,70.0,12265.0
49055,UT,8,0.0,0.0
49057,UT,1,970.0,-69368.0
49057,UT,2,14450.0,76176.0
49057,UT,3,22230.0,383316.0
49057,UT,4,26340.0,962904.0
49057,UT,5,16440.0,1010397.0
49057,UT,6,10080.0,870171.0
49057,UT,7,9660.0,1249911.0
49057,UT,8,1680.0,665670.0
50000,VT,1,5860.0,-294621.0
50000,VT,2,53470.0,262375.0
50000,VT,3,66070.0,1142956.0
50000,VT,4,79830.0,2882558.0
50000,VT,5,44980.0,2767671.0
50000,VT,6,29170.0,2525193.0
50000,VT,7,33290.0,4400345.0
50000,VT,8,8800.0,3775489.0
50001,VT,1,340.0,-13997.0
50001,VT,2,3060.0,14918.0
50001,VT,3,3600.0,62365.0
50001,VT,4,4580.0,166267.0
50001,VT,5,2680.0,165537.0
50001,VT,6,1800.0,155644.0
50001,VT,7,1980.0,260249.0
50001,VT,8,480.0,174774.0
50003,VT,1,410.0,-29104.0
50003,VT,2,3500.0,16666.0
50003,VT,3,4120.0,71286.0
50003,VT,4,4420.0,157958.0
50003,VT,5,2390.0,147173.0
50003,VT,6,1420.0,122801.0
50003,VT,7,1690.0,222522.0
50003,VT,8,550.0,260601.0
50005,VT,1,280.0,-12528.0
50005,VT,2,2670.0,13066.0
50005,VT,3,3360.0,58077.0
50005,VT,4,3830.0,136773.0
50005,VT,5,2010.0,123317.0
50005,VT,6,1170.0,101043.0
50005,VT,7,1040.0,132663.0
50005,VT,8,210.0,87428.0
50007,VT,1,1080.0,-77287.0
50007,VT,2,12240.0,60014.0
50007,VT,3,14950.0,259644.0
50007,VT,4,20030.0,724372.0
50007,VT,5,11300.0,694633.0
50007,VT,6,8080.0,701743.0
50007,VT,7,11470.0,1547198.0
50007,VT,8,3520.0,1612722.0
50009,VT,1,90.0,-1777.0
50009,VT,2,550.0,2672.0
50009,VT,3,780.0,13327.0
50009,VT,4,750.0,26957.0
50009,VT,5,360.0,21823.0
50009,VT,6,210.0,17811.0
50009,VT,7,140.0,20415.0
50009,VT,8,0.0,0.0
50011,VT,1,350.0,-15340.0
50011,VT,2,3790.0,19595.0
50011,VT,3,4820.0,83879.0
50011,VT,4,6240.0,225744.0
50011,VT,5,3620.0,223127.0
50011,VT,6,2500.0,216113.0
50011,VT,7,2470.0,315876.0
50011,VT,8,300.0,123763.0
50013,VT,1,70.0,-1974.0
50013,VT,2,590.0,2948.0
50013,VT,3,730.0,12694.0
50013,VT,4,950.0,34496.0
50013,VT,5,540.0,33054.0
50013,VT,6,400.0,34842.0
50013,VT,7,470.0,60804.0
50013,VT,8,140.0,52969.0
50015,VT,1,290.0,-14030.0
50015,VT,2,2250.0,11082.0
50015,VT,3,2930.0,50444.0
50015,VT,4,3360.0,120448.0
50015,VT,5,1810.0,111389.0
50015,VT,6,1110.0,96045.0
50015,VT,7,1180.0,156450.0
50015,VT,8,390.0,222183.0
50017,VT,1,310.0,-11519.0
50017,VT,2,2520.0,12116.0
50017,VT,3,3090.0,53528.0
50017,VT,4,3810.0,138748.0
50017,VT,5,2170.0,133398.0
50017,VT,6,1370.0,118264.0
50017,VT,7,1230.0,159784.0
50017,VT,8,260.0,86114.0
50019,VT,1,370.0,-11099.0
50019,VT,2,2590.0,12504.0
50019,VT,3,3430.0,59512.0
50019,VT,4,3380.0,121229.0
50019,VT,5,1800.0,110742.0
50019,VT,6,910.0,78925.0
50019,VT,7,740.0,94110.0
50019,VT,8,180.0,65643.0
50021,VT,1,580.0,-26810.0
50021,VT,2,5500.0,27107.0
50021,VT,3,7110.0,122585.0
50021,VT,4,7520.0,269963.0
50021,VT,5,4560.0,281218.0
50021,VT,6,2700.0,233582.0
50021,VT,7,2640.0,341312.0
50021,VT,8,560.0,200452.0
50023,VT,1,500.0,-16147.0
50023,VT,2,4840.0,23871.0
50023,VT,3,5890.0,101520.0
50023,VT,4,7880.0,287306.0
50023,VT,5,4510.0,276963.0
50023,VT,6,2960.0,256899.0
50023,VT,7,3370.0,442200.0
50023,VT,8,800.0,342634.0
50025,VT,1,540.0,-28686.0
50025,VT,2,4010.0,19764.0
50025,VT,3,5170.0,89124.0
50025,VT,4,5670.0,203500.0
50025,VT,5,3090.0,189155.0
50025,VT,6,1820.0,157344.0
50025,VT,7,1880.0,248113.0
50025,VT,8,480.0,187630.0
50027,VT,1,670.0,-34323.0
50027,VT,2,5360.0,26052.0
50027,VT,3,6110.0,104971.0
50027,VT,4,7420.0,268797.0
50027,VT,5,4160.0,256142.0
50027,VT,6,2700.0,234137.0
50027,VT,7,3010.0,398649.0
50027,VT,8,930.0,358576.0
51000,VA,1,42020.0,-2867474.0
51000,VA,2,524840.0,2740772.0
51000,VA,3,775100.0,13342370.0
51000,VA,4,856760.0,31134726.0
51000,VA,5,519810.0,32048169.0
51000,VA,6,359900.0,31215745.0
51000,VA,7,557220.0,76185840.0
51000,VA,8,198860.0,80524851.0
51001,VA,1,180.0,-5032.0
51001,VA,2,2480.0,13997.0
51001,VA,3,4980.0,89322.0
51001,VA,4,4180.0,145068.0
51001,VA,5,1860.0,113831.0
51001,VA,6,1050.0,90906.0
51001,VA,7,1060.0,138663.0
51001,VA,8,190.0,72980.0
51003,VA,1,770.0,-167902.0
51003,VA,2,6110.0,30177.0
51003,VA,3,8150.0,141734.0
51003,VA,4,9920.0,361040.0
51003,VA,5,6190.0,381759.0
51003,VA,6,4490.0,389614.0
51003,VA,7,7800.0,1071824.0
51003,VA,8,3820.0,1960392.0
51005,VA,1,50.0,-553.0
51005,VA,2,1130.0,5892.0
51005,VA,3,1610.0,27674.0
51005,VA,4,1640.0,59138.0
51005,VA,5,1030.0,63521.0
51005,VA,6,740.0,64250.0
51005,VA,7,630.0,80429.0
51005,VA,8,70.0,20228.0
51007,VA,1,90.0,-3672.0
51007,VA,2,820.0,4340.0
51007,VA,3,1370.0,23830.0
51007,VA,4,1580.0,57046.0
51007,VA,5,880.0,54605.0
51007,VA,6,590.0,50566.0
51007,VA,7,570.0,72661.0
51007,VA,8,60.0,21368.0
51009,VA,1,150.0,-3752.0
51009,VA,2,2060.0,11104.0
51009,VA,3,3550.0,61160.0
51009,VA,4,3660.0,131461.0
51009,VA,5,2020.0,125099.0
51009,VA,6,1340.0,115590.0
51009,VA,7,1130.0,145181.0
51009,VA,8,110.0,35626.0
51011,VA,1,110.0,-3045.0
51011,VA,2,1150.0,6307.0
51011,VA,3,1690.0,28719.0
51011,VA,4,1690.0,60899.0
51011,VA,5,970.0,59580.0
51011,VA,6,640.0,55089.0
51011,VA,7,550.0,69186.0
51011,VA,8,50.0,20384.0
51013,VA,1,1210.0,-89562.0
51013,VA,2,9820.0,48755.0
51013,VA,3,14510.0,254549.0
51013,VA,4,22520.0,850023.0
51013,VA,5,20620.0,1274735.0
51013,VA,6,14040.0,1217560.0
51013,VA,7,24770.0,3456798.0
51013,VA,8,13910.0,5700188.0
51015,VA,1,410.0,-23476.0
51015,VA,2,4860.0,25520.0
51015,VA,3,7190.0,123659.0
51015,VA,4,8800.0,322248.0
51015,VA,5,5510.0,341129.0
51015,VA,6,3620.0,313673.0
51015,VA,7,3320.0,426341.0
51015,VA,8,480.0,168856.0
51017,VA,1,30.0,-854.0
51017,VA,2,350.0,1880.0
51017,VA,3,570.0,10024.0
51017,VA,4,610.0,21685.0
51017,VA,5,320.0,19556.0
51017,VA,6,170.0,14666.0
51017,VA,7,150.0,18977.0
51017,VA,8,50.0,24322.0
51019,VA,1,470.0,-21563.0
51019,VA,2,5150.0,26453.0
51019,VA,3,7220.0,124296.0
51019,VA,4,8030.0,291923.0
51019,VA,5,5060.0,313532.0
51019,VA,6,3660.0,316832.0
51019,VA,7,4700.0,620202.0
51019,VA,8,1010.0,381375.0
51021,VA,1,40.0,-1463.0
51021,VA,2,380.0,1959.0
51021,VA,3,590.0,10106.0
51021,VA,4,690.0,24638.0
51021,VA,5,450.0,27688.0
51021,VA,6,250.0,21319.0
51021,VA,7,200.0,30035.0
51021,VA,8,0.0,0.0
51023,VA,1,180.0,-10802.0
51023,VA,2,2280.0,11486.0
51023,VA,3,2880.0,49949.0
51023,VA,4,3510.0,127414.0
51023,VA,5,2450.0,152391.0
51023,VA,6,1920.0,166717.0
51023,VA,7,2410.0,317934.0
51023,VA,8,460.0,163685.0
51025,VA,1,90.0,-2107.0
51025,VA,2,1000.0,5564.0
51025,VA,3,1880.0,32530.0
51025,VA,4,1910.0,67955.0
51025,VA,5,810.0,48848.0
51025,VA,6,410.0,35495.0
51025,VA,7,320.0,41555.0
51025,VA,8,60.0,21700.0
51027,VA,1,80.0,-1348.0
51027,VA,2,1420.0,7965.0
51027,VA,3,2140.0,36109.0
51027,VA,4,1800.0,65134.0
51027,VA,5,1160.0,71629.0
51027,VA,6,730.0,62402.0
51027,VA,7,580.0,73563.0
51027,VA,8,80.0,36126.0
51029,VA,1,80.0,-2985.0
51029,VA,2,980.0,5358.0
51029,VA,3,1660.0,28696.0
51029,VA,4,1890.0,66305.0
51029,VA,5,720.0,43717.0
51029,VA,6,410.0,35491.0
51029,VA,7,360.0,45273.0
51029,VA,8,50.0,17363.0
51031,VA,1,240.0,-4169.0
51031,VA,2,3960.0,21485.0
51031,VA,3,6100.0,104775.0
51031,VA,4,6410.0,231596.0
51031,VA,5,3560.0,220707.0
51031,VA,6,2230.0,192875.0
51031,VA,7,2100.0,270820.0
51031,VA,8,240.0,82087.0
51033,VA,1,140.0,-4684.0
51033,VA,2,1940.0,10332.0
51033,VA,3,2960.0,50671.0
51033,VA,4,3630.0,132357.0
51033,VA,5,2020.0,124694.0
51033,VA,6,1420.0,122897.0
51033,VA,7,1460.0,188611.0
51033,VA,8,150.0,51745.0
51035,VA,1,160.0,-4886.0
51035,VA,2,2000.0,10638.0
51035,VA,3,3500.0,60187.0
51035,VA,4,3180.0,114309.0
51035,VA,5,1680.0,102888.0
51035,VA,6,850.0,73093.0
51035,VA,7,500.0,63810.0
51035,VA,8,80.0,29677.0
51036,VA,1,30.0,-957.0
51036,VA,2,470.0,2475.0
51036,VA,3,870.0,15306.0
51036,VA,4,990.0,35580.0
51036,VA,5,530.0,32638.0
51036,VA,6,300.0,25955.0
51036,VA,7,280.0,36774.0
51036,VA,8,60.0,26867.0
51037,VA,1,120.0,-4823.0
51037,VA,2,790.0,4216.0
51037,VA,3,1500.0,25704.0
51037,VA,4,1370.0,48663.0
51037,VA,5,650.0,39772.0
51037,VA,6,360.0,30707.0
51037,VA,7,230.0,29373.0
51037,VA,8,50.0,15289.0
51041,VA,1,1480.0,-100476.0
51041,VA,2,21580.0,109957.0
51041,VA,3,28510.0,489010.0
51041,VA,4,35650.0,1306095.0
51041,VA,5,23000.0,1420683.0
51041,VA,6,17180.0,1492262.0
51041,VA,7,25640.0,3449438.0
51041,VA,8,6440.0,2408393.0
51043,VA,1,150.0,-10680.0
51043,VA,2,1000.0,4858.0
51043,VA,3,1140.0,19820.0
51043,VA,4,1400.0,51445.0
51043,VA,5,960.0,59719.0
51043,VA,6,690.0,59626.0
51043,VA,7,1280.0,175501.0
51043,VA,8,370.0,156524.0
51045,VA,1,30.0,-774.0
51045,VA,2,320.0,1753.0
51045,VA,3,510.0,8716.0
51045,VA,4,600.0,21228.0
51045,VA,5,350.0,21676.0
51045,VA,6,220.0,18794.0
51045,VA,7,180.0,27222.0
51045,VA,8,0.0,0.0
51047,VA,1,300.0,-19384.0
51047,VA,2,3040.0,16046.0
51047,VA,3,4570.0,78956.0
51047,VA,4,4850.0,176694.0
51047,VA,5,3050.0,188737.0
51047,VA,6,2230.0,193544.0
51047,VA,7,3100.0,413813.0
51047,VA,8,570.0,188334.0
51049,VA,1,50.0,-870.0
51049,VA,2,700.0,3950.0
51049,VA,3,1110.0,18946.0
51049,VA,4,1280.0,45182.0
51049,VA,5,520.0,31924.0
51049,VA,6,300.0,25894.0
51049,VA,7,240.0,31391.0
51049,VA,8,30.0,9721.0
51051,VA,1,50.0,-1070.0
51051,VA,2,930.0,5160.0
51051,VA,3,1270.0,21303.0
51051,VA,4,1230.0,43950.0
51051,VA,5,840.0,51796.0
51051,VA,6,420.0,35936.0
51051,VA,7,290.0,35313.0
51051,VA,8,40.0,11010.0
51053,VA,1,110.0,-4441.0
51053,VA,2,1630.0,8924.0
51053,VA,3,2920.0,50424.0
51053,VA,4,3450.0,124701.0
51053,VA,5,2020.0,124407.0
51053,VA,6,1240.0,107124.0
51053,VA,7,1170.0,148264.0
51053,VA,8,120.0,49327.0
51057,VA,1,90.0,-1722.0
51057,VA,2,790.0,4223.0
51057,VA,3,1400.0,24023.0
51057,VA,4,1410.0,50672.0
51057,VA,5,700.0,42759.0
51057,VA,6,400.0,34354.0
51057,VA,7,460.0,60461.0
51057,VA,8,80.0,42857.0
51059,VA,1,6690.0,-642454.0
51059,VA,2,65640.0,317198.0
51059,VA,3,75100.0,1290833.0
51059,VA,4,92990.0,3423891.0
51059,VA,5,67530.0,4177829.0
51059,VA,6,53390.0,4647105.0
51059,VA,7,116970.0,16537866.0
51059,VA,8,64920.0,28074062.0
51061,VA,1,540.0,-73693.0
51061,VA,2,4260.0,21047.0
51061,VA,3,5180.0,88342.0
51061,VA,4,6070.0,222198.0
51061,VA,5,4310.0,266067.0
51061,VA,6,3560.0,310067.0
51061,VA,7,6990.0,967659.0
51061,VA,8,2260.0,978331.0
51063,VA,1,120.0,-3311.0
51063,VA,2,1060.0,5517.0
51063,VA,3,1630.0,28139.0
51063,VA,4,1720.0,62674.0
51063,VA,5,1020.0,62508.0
51063,VA,6,610.0,52180.0
51063,VA,7,440.0,56275.0
51063,VA,8,60.0,37897.0
51065,VA,1,120.0,-2838.0
51065,VA,2,1470.0,7613.0
51065,VA,3,2050.0,35447.0
51065,VA,4,2860.0,105032.0
51065,VA,5,1880.0,116509.0
51065,VA,6,1460.0,126672.0
51065,VA,7,1670.0,217358.0
51065,VA,8,210.0,62101.0
51067,VA,1,390.0,-17502.0
51067,VA,2,3540.0,18690.0
51067,VA,3,5450.0,94688.0
51067,VA,4,6020.0,216382.0
51067,VA,5,3330.0,204624.0
51067,VA,6,2090.0,180492.0
51067,VA,7,2190.0,286557.0
51067,VA,8,440.0,156893.0
51069,VA,1,490.0,-29056.0
51069,VA,2,5510.0,27304.0
51069,VA,3,7370.0,126234.0
51069,VA,4,8750.0,319035.0
51069,VA,5,5600.0,346103.0
51069,VA,6,4200.0,364364.0
51069,VA,7,5620.0,743907.0
51069,VA,8,1070.0,371414.0
51071,VA,1,80.0,-2223.0
51071,VA,2,1040.0,5751.0
51071,VA,3,1810.0,31066.0
51071,VA,4,1990.0,73003.0
51071,VA,5,1150.0,70776.0
51071,VA,6,720.0,62500.0
51071,VA,7,490.0,63048.0
51071,VA,8,80.0,26786.0
51073,VA,1,200.0,-5631.0
51073,VA,2,2540.0,13502.0
51073,VA,3,3820.0,65636.0
51073,VA,4,4250.0,155018.0
51073,VA,5,2810.0,173843.0
51073,VA,6,2080.0,179677.0
51073,VA,7,2240.0,289702.0
51073,VA,8,290.0,96959.0
51075,VA,1,200.0,-22863.0
51075,VA,2,1320.0,6518.0
51075,VA,3,1610.0,27832.0
51075,VA,4,1870.0,67936.0
51075,VA,5,1190.0,73003.0
51075,VA,6,1030.0,89318.0
51075,VA,7,1970.0,272690.0
51075,VA,8,1220.0,758403.0
51077,VA,1,120.0,-4760.0
51077,VA,2,1110.0,5905.0
51077,VA,3,1740.0,30017.0
51077,VA,4,1640.0,58727.0
51077,VA,5,880.0,54068.0
51077,VA,6,370.0,31557.0
51077,VA,7,240.0,30022.0
51077,VA,8,30.0,13733.0
51079,VA,1,100.0,-4585.0
51079,VA,2,1110.0,5834.0
51079,VA,3,1800.0,31032.0
51079,VA,4,2140.0,77006.0
51079,VA,5,1290.0,79722.0
51079,VA,6,970.0,84411.0
51079,VA,7,1100.0,143204.0
51079,VA,8,150.0,49757.0
51081,VA,1,40.0,-391.0
51081,VA,2,580.0,3241.0
51081,VA,3,1060.0,18269.0
51081,VA,4,1130.0,39709.0
51081,VA,5,450.0,27478.0
51081,VA,6,240.0,20425.0
51081,VA,7,150.0,19127.0
51081,VA,8,20.0,7690.0
51083,VA,1,170.0,-7663.0
51083,VA,2,2400.0,13248.0
51083,VA,3,4070.0,69861.0
51083,VA,4,4170.0,149428.0
51083,VA,5,1890.0,116651.0
51083,VA,6,1140.0,98009.0
51083,VA,7,880.0,110875.0
51083,VA,8,160.0,68491.0
51085,VA,1,580.0,-25666.0
51085,VA,2,7080.0,34622.0
51085,VA,3,8110.0,138468.0
51085,VA,4,9900.0,364336.0
51085,VA,5,6820.0,423446.0
51085,VA,6,5690.0,496052.0
51085,VA,7,9610.0,1295550.0
51085,VA,8,2290.0,794036.0
51087,VA,1,1640.0,-116345.0
51087,VA,2,21260.0,110539.0
51087,VA,3,32640.0,563009.0
